"city","state","price","amount","quality","date","ppg","state.name","lat","lon"
"Hattiesburg","MS",100,5,"high",2010-09-27,20,"Mississippi",31.228825,-89.294772
"Hendersonville","TN",75,28.3,"low",2010-09-27,2.65,"Tennessee",36.307874,-86.6164125
"Holtville","CA",50,28.3,"low",2010-09-27,1.77,"California",32.800259,-115.35369
"Houghton","MI",60,3.54,"high",2010-09-27,16.95,"Michigan",47.266672,-88.4352745
"Houston","TX",140,7.075,"high",2010-09-27,19.79,"Texas",29.83399,-95.434241
"Houston","TX",300,28.3,"high",2010-09-27,10.6,"Texas",29.83399,-95.434241
"Hudson","WI",60,3.54,"high",2010-09-27,16.95,"Wisconsin",44.978518,-92.71996
"Hyannis","MA",60,3.54,"high",2010-09-27,16.95,"Massachusetts",41.654741,-70.2895
"Indianapolis","IN",110,28.3,"low",2010-09-27,3.89,"Indiana",39.779492,-86.132837
"Iowa City","IA",390,28.3,"high",2010-09-27,13.78,"Iowa",41.6503915,-91.551005
"Islip Terrace","NY",60,3.54,"high",2010-09-27,16.95,"New York",40.754386,-73.18326
"Johnson City","NY",100,7.075,"high",2010-09-27,14.13,"New York",42.125725,-75.96686
"Kalamazoo","MI",120,28.3,"medium",2010-09-27,4.24,"Michigan",42.285613,-85.55871
"Kalamazoo","MI",55,3.54,"high",2010-09-27,15.54,"Michigan",42.285613,-85.55871
"Kansas City","MO",20,5,"low",2010-09-27,4,"Missouri",39.035038,-94.50755
"Kansas City","MO",25,14.15,"medium",2010-09-27,1.77,"Missouri",39.035038,-94.50755
"Knoxville","TN",360,28.3,"high",2010-09-27,12.72,"Tennessee",35.988528,-83.96218
"La Place","LA",60,28.3,"medium",2010-09-27,2.12,"Louisiana",30.0825495,-90.4841745
"Lansdale","PA",60,3.54,"medium",2010-09-27,16.95,"Pennsylvania",40.237206,-75.29156
"Largo","FL",90,28.3,"medium",2010-09-27,3.18,"Florida",27.885283,-82.772483
"Las Vegas","NV",15,5,"high",2010-09-27,3,"Nevada",36.058295,-115.11821
"Las Vegas","NV",60,5,"high",2010-09-27,12,"Nevada",36.058295,-115.11821
"League City","TX",220,14.15,"high",2010-09-27,15.55,"Texas",29.5092515,-95.0736065
"Lees Summit","MO",35,7.075,"medium",2010-09-27,4.95,"Missouri",38.913857,-94.38
"Leesburg","FL",60,5,"medium",2010-09-27,12,"Florida",28.811078,-81.719071
"Little Rock","AR",90,28.3,"medium",2010-09-27,3.18,"Arkansas",34.751918,-92.35557
"Long Island City","NY",150,5,"high",2010-09-27,30,"New York",40.651378,-73.870779
"Longmont","CO",50,3.54,"high",2010-09-27,14.12,"Colorado",40.1580865,-105.13699
"Los Angeles","CA",50,3.54,"medium",2010-09-27,14.12,"California",34.001115,-118.298662
"Los Angeles","CA",150,28.3,"medium",2010-09-27,5.3,"California",34.001115,-118.298662
"Los Angeles","CA",100,5,"high",2010-09-27,20,"California",34.001115,-118.298662
"Lubbock","TX",60,3.54,"high",2010-09-27,16.95,"Texas",33.583798,-101.851144
"Lynn","MA",380,28.3,"high",2010-09-27,13.43,"Massachusetts",42.4674125,-70.9562665
"Madison","WI",55,3.54,"high",2010-09-27,15.54,"Wisconsin",43.06956,-89.423861
"Malvern","PA",110,7.075,"high",2010-09-27,15.55,"Pennsylvania",40.042957,-75.53221
"Manchester","NH",240,28.3,"medium",2010-09-27,8.48,"New Hampshire",42.967684,-71.4868
"Manhattan","KS",88,3.54,"high",2010-09-27,24.86,"Kansas",39.217574,-96.61393
"Martin","TN",120,28.3,"low",2010-09-27,4.24,"Tennessee",36.3181425,-88.790021
"Maryville","MO",25,3.54,"medium",2010-09-27,7.06,"Missouri",40.341716,-94.87498
"Mchenry","IL",120,7.075,"high",2010-09-27,16.96,"Illinois",42.3365835,-88.3500855
"Mill Valley","CA",50,5,"medium",2010-09-27,10,"California",37.983047,-122.641164
"Milwaukee","WI",60,3.54,"high",2010-09-27,16.95,"Wisconsin",43.038863,-87.93423
"Missoula","MT",225,28.3,"high",2010-09-27,7.95,"Montana",46.9035815,-114.031057
"Morgantown","WV",350,28.3,"high",2010-09-27,12.37,"West Virginia",39.635272,-79.95154
"Morrisville","PA",400,28.3,"high",2010-09-27,14.13,"Pennsylvania",40.214661,-74.81812
"Nacogdoches","TX",60,28.3,"low",2010-09-27,2.12,"Texas",31.626011,-94.638278
"New Brunswick","NJ",60,3.54,"high",2010-09-27,16.95,"New Jersey",40.430006,-74.417344
"New Orleans","LA",65,3.54,"high",2010-09-27,18.36,"Louisiana",30.032997,-89.882564
"New York","NY",60,3.54,"high",2010-09-27,16.95,"New York",40.780751,-73.977182
"Newark","DE",75,3.54,"high",2010-09-27,21.19,"Delaware",39.564499,-75.597047
"Newark","DE",375,28.3,"high",2010-09-27,13.25,"Delaware",39.564499,-75.597047
"Norfolk","VA",110,28.3,"low",2010-09-27,3.89,"Virginia",36.916497,-76.23972
"Notre Dame","IN",120,14.15,"low",2010-09-27,8.48,"Indiana",41.701415,-86.24498
"Omaha","NE",55,3.54,"high",2010-09-27,15.54,"Nebraska",41.291736,-96.118065
"Orange","CT",200,14.15,"medium",2010-09-27,14.13,"Connecticut",41.279547,-73.02541
"Orlando","FL",60,3.54,"high",2010-09-27,16.95,"Florida",28.5538035,-81.260818
"Orono","ME",200,28.3,"medium",2010-09-27,7.07,"Maine",44.9460235,-68.6576
"Philadelphia","PA",100,7.075,"high",2010-09-27,14.13,"Pennsylvania",40.001811,-75.12565
"Philadelphia","PA",370,28.3,"medium",2010-09-27,13.07,"Pennsylvania",40.001811,-75.12565
"Pittsburgh","PA",20,3.54,"low",2010-09-27,5.65,"Pennsylvania",40.434436,-80.024817
"Pomona","CA",50,28.3,"high",2010-09-27,1.77,"California",33.916089,-118.038991
"Port Orchard","WA",250,28.3,"high",2010-09-27,8.83,"Washington",47.5034205,-122.6312
"Portland","OR",250,28.3,"high",2010-09-27,8.83,"Oregon",45.546205,-122.59418
"Portsmouth","NH",60,3.54,"high",2010-09-27,16.95,"New Hampshire",43.005895,-71.013202
"Poughquag","NY",125,5,"high",2010-09-27,25,"New York",41.614667,-73.67709
"Providence","RI",240,28.3,"medium",2010-09-27,8.48,"Rhode Island",41.82275,-71.424851
"Providence","RI",55,3.54,"high",2010-09-27,15.54,"Rhode Island",41.82275,-71.424851
"Raleigh","NC",60,3.54,"high",2010-09-27,16.95,"North Carolina",35.797692,-78.625265
"Raymore","MO",80,28.3,"low",2010-09-27,2.83,"Missouri",38.803528,-94.45103
"Richmond","VA",60,3.54,"high",2010-09-27,16.95,"Virginia",37.524246,-77.493157
"Roaring Spring","PA",100,5,"high",2010-09-27,20,"Pennsylvania",40.328843,-78.39897
"Rochester","NY",55,28.3,"high",2010-09-27,1.94,"New York",43.223213,-77.68132
"Rochester","NY",325,28.3,"high",2010-09-27,11.48,"New York",43.223213,-77.68132
"Rockville","MD",70,3.54,"high",2010-09-27,19.77,"Maryland",39.1186935,-77.1897085
"Rohnert Park","CA",320,28.3,"medium",2010-09-27,11.31,"California",38.405131,-122.8426725
"Saint Charles","MO",150,28.3,"medium",2010-09-27,5.3,"Missouri",38.7459875,-90.596175
"Saint Joseph","MI",65,3.54,"high",2010-09-27,18.36,"Michigan",42.074435,-86.47935
"Saint Louis","MO",100,28.3,"low",2010-09-27,3.53,"Missouri",38.6531,-90.253045
"Saint Louis","MO",60,28.3,"high",2010-09-27,2.12,"Missouri",38.6531,-90.253045
"Saint Louis","MO",375,28.3,"high",2010-09-27,13.25,"Missouri",38.6531,-90.253045
"Saint Louis","MO",120,7.075,"high",2010-09-27,16.96,"Missouri",38.6531,-90.253045
"Saint Paul","MN",60,3.54,"medium",2010-09-27,16.95,"Minnesota",44.9984085,-93.105869
"Saint Petersburg","FL",375,28.3,"high",2010-09-27,13.25,"Florida",27.8781165,-82.724763
"San Diego","CA",25,3.54,"medium",2010-09-27,7.06,"California",32.998855,-117.02431
"San Francisco","CA",50,28.3,"low",2010-09-27,1.77,"California",37.784827,-122.727802
"San Francisco","CA",280,28.3,"high",2010-09-27,9.89,"California",37.784827,-122.727802
"Scarsdale","NY",100,7.075,"high",2010-09-27,14.13,"New York",40.98845,-73.79716
"Sherborn","MA",200,28.3,"medium",2010-09-27,7.07,"Massachusetts",42.231025,-71.37202
"Socorro","NM",240,28.3,"medium",2010-09-27,8.48,"New Mexico",33.953237,-106.93722
"Somerville","MA",50,3.54,"high",2010-09-27,14.12,"Massachusetts",42.390846,-71.09908
"Springfield","MO",120,7.075,"high",2010-09-27,16.96,"Missouri",37.212639,-93.31297
"Springfield","OH",50,14.15,"medium",2010-09-27,3.53,"Ohio",39.926838,-83.813014
"State College","PA",120,28.3,"medium",2010-09-27,4.24,"Pennsylvania",40.887445,-77.805051
"Stony Brook","NY",80,7.075,"medium",2010-09-27,11.31,"New York",40.91425,-72.882279
"Sugar Land","TX",10,5,"low",2010-09-27,2,"Texas",29.573345,-95.65
"Suwanee","GA",150,7.075,"high",2010-09-27,21.2,"Georgia",34.052698,-84.07485
"Tacoma","WA",160,14.15,"high",2010-09-27,11.31,"Washington",47.152434,-122.405155
"Tampa","FL",75,14.15,"low",2010-09-27,5.3,"Florida",27.871964,-82.438841
"Tampa","FL",300,28.3,"high",2010-09-27,10.6,"Florida",27.871964,-82.438841
"Teaneck","NJ",450,28.3,"medium",2010-09-27,15.9,"New Jersey",40.919509,-74.0471905
"Tempe","AZ",100,7.075,"medium",2010-09-27,14.13,"Arizona",33.380009,-111.931424
"Trenton","MI",180,28.3,"medium",2010-09-27,6.36,"Michigan",42.137071,-83.21446
"Tucson","AZ",40,28.3,"low",2010-09-27,1.41,"Arizona",32.170277,-110.96354
"Urbana","IL",120,7.075,"medium",2010-09-27,16.96,"Illinois",40.109647,-88.21246
"Utica","MI",35,3.54,"medium",2010-09-27,9.89,"Michigan",42.667612,-83.018235
"West Chester","PA",60,3.54,"high",2010-09-27,16.95,"Pennsylvania",39.96,-75.602401
"West Kingston","RI",380,28.3,"high",2010-09-27,13.43,"Rhode Island",41.50155,-71.58465
"Westerly","RI",150,28.3,"medium",2010-09-27,5.3,"Rhode Island",41.354881,-71.80387
"Westminster","CA",80,7.075,"high",2010-09-27,11.31,"California",33.640302,-117.769442
"Winston Salem","NC",120,7.075,"high",2010-09-27,16.96,"North Carolina",36.027482,-80.20728
"Wofford Heights","CA",40,3.54,"high",2010-09-27,11.3,"California",35.715762,-118.4754575
"Woodbridge","VA",40,7.075,"medium",2010-09-27,5.65,"Virginia",38.678451,-77.34469
"Woodhaven","NY",100,7.075,"high",2010-09-27,14.13,"New York",40.69087,-73.85828
"Yorktown","VA",375,28.3,"high",2010-09-27,13.25,"Virginia",37.2031605,-76.490145
"Alton","IL",50,3.54,"high",2010-09-28,14.12,"Illinois",38.906065,-90.15909
"Ames","IA",62,28.3,"medium",2010-09-28,2.19,"Iowa",42.02933,-93.640818
"Atlanta","GA",60,3.54,"high",2010-09-28,16.95,"Georgia",33.844371,-84.47405
"Atlanta","GA",120,28.3,"medium",2010-09-28,4.24,"Georgia",33.844371,-84.47405
"Austin","TX",50,28.3,"medium",2010-09-28,1.77,"Texas",30.326374,-97.771258
"Baltimore","MD",350,28.3,"high",2010-09-28,12.37,"Maryland",39.2847815,-76.620489
"Baton Rouge","LA",10,3.54,"low",2010-09-28,2.82,"Louisiana",30.495314,-91.080373
"Berkeley","CA",35,3.54,"medium",2010-09-28,9.89,"California",37.866825,-122.2668
"Berkeley","CA",300,28.3,"high",2010-09-28,10.6,"California",37.866825,-122.2668
"Binghamton","NY",40,5,"medium",2010-09-28,8,"New York",42.110927,-75.88783
"Boston","MA",120,7.075,"high",2010-09-28,16.96,"Massachusetts",42.338947,-71.026964
"Boulder","CO",45,3.54,"high",2010-09-28,12.71,"Colorado",40.087835,-105.373507
"Brooklyn","NY",50,3.54,"high",2010-09-28,14.12,"New York",40.645099,-73.945032
"Brooklyn","NY",40,3.54,"high",2010-09-28,11.3,"New York",40.645099,-73.945032
"Brooklyn","NY",500,28.3,"high",2010-09-28,17.67,"New York",40.645099,-73.945032
"Cadiz","OH",160,28.3,"medium",2010-09-28,5.65,"Ohio",40.258447,-81.00415
"Casselberry","FL",60,3.54,"medium",2010-09-28,16.95,"Florida",28.665125,-81.31772
"Colorado Springs","CO",40,3.54,"high",2010-09-28,11.3,"Colorado",38.82469,-104.665
"Dyersburg","TN",30,5,"medium",2010-09-28,6,"Tennessee",36.0424465,-89.4149545
"Elk Grove","CA",50,3.54,"high",2010-09-28,14.12,"California",38.3919215,-121.428365
"Eugene","OR",100,28.3,"high",2010-09-28,3.53,"Oregon",44.06092,-123.08275
"Fort Lauderdale","FL",25,3.54,"high",2010-09-28,7.06,"Florida",26.145724,-80.260071
"Freehold","NJ",40,28.3,"medium",2010-09-28,1.41,"New Jersey",40.241036,-74.27629
"Fresno","CA",50,3.54,"medium",2010-09-28,14.12,"California",36.746375,-119.639658
"Frisco","CO",50,3.54,"medium",2010-09-28,14.12,"Colorado",39.532506,-106.14029
"Gilbert","AZ",300,28.3,"high",2010-09-28,10.6,"Arizona",33.3,-111.75093
"Greeley","CO",70,28.3,"medium",2010-09-28,2.47,"Colorado",40.407853,-104.70172
"Green City","MO",120,28.3,"low",2010-09-28,4.24,"Missouri",40.256611,-92.98277
"Hanover Park","IL",100,5,"medium",2010-09-28,20,"Illinois",41.980896,-88.144475
"Holyoke","MA",300,28.3,"medium",2010-09-28,10.6,"Massachusetts",42.186311,-72.614521
"Houston","TX",60,3.54,"high",2010-09-28,16.95,"Texas",29.83399,-95.434241
"Houston","TX",120,28.3,"high",2010-09-28,4.24,"Texas",29.83399,-95.434241
"Huntington Beach","CA",150,28.3,"medium",2010-09-28,5.3,"California",33.6698685,-117.985865
"Indianapolis","IN",60,3.54,"high",2010-09-28,16.95,"Indiana",39.779492,-86.132837
"Ithaca","NY",160,10,"high",2010-09-28,16,"New York",42.4484135,-76.4902765
"Kannapolis","NC",65,28.3,"low",2010-09-28,2.3,"North Carolina",35.492989,-80.60293
"Kansas City","MO",60,3.54,"high",2010-09-28,16.95,"Missouri",39.035038,-94.50755
"Kokomo","IN",60,14.15,"medium",2010-09-28,4.24,"Indiana",40.469625,-86.120105
"Laramie","WY",45,3.54,"high",2010-09-28,12.71,"Wyoming",41.327892,-105.624667
"Long Island City","NY",500,28.3,"high",2010-09-28,17.67,"New York",40.651378,-73.870779
"Los Angeles","CA",60,7.075,"high",2010-09-28,8.48,"California",34.001115,-118.298662
"Marion","MI",25,3.54,"high",2010-09-28,7.06,"Michigan",44.095357,-85.11843
"Medford","MA",100,7.075,"medium",2010-09-28,14.13,"Massachusetts",42.433121,-71.2844125
"Melbourne","FL",350,28.3,"high",2010-09-28,12.37,"Florida",28.179535,-80.686159
"Milwaukee","WI",50,3.54,"medium",2010-09-28,14.12,"Wisconsin",43.038863,-87.93423
"Mount Vernon","IL",20,3.54,"medium",2010-09-28,5.65,"Illinois",38.322558,-88.90842
"Muncie","IN",120,28.3,"medium",2010-09-28,4.24,"Indiana",40.202293,-85.396685
"Murray","KY",20,3.54,"medium",2010-09-28,5.65,"Kentucky",36.617443,-88.28746
"New Bedford","MA",220,28.3,"medium",2010-09-28,7.77,"Massachusetts",41.647045,-70.935495
"New York","NY",80,3.54,"high",2010-09-28,22.6,"New York",40.780751,-73.977182
"New York","NY",420,28.3,"high",2010-09-28,14.84,"New York",40.780751,-73.977182
"Oak Park","MI",50,3.54,"high",2010-09-28,14.12,"Michigan",42.467235,-83.17952
"Oneonta","NY",370,28.3,"high",2010-09-28,13.07,"New York",42.469761,-75.05192
"Orlando","FL",50,3.54,"high",2010-09-28,14.12,"Florida",28.5538035,-81.260818
"Pendleton","OR",350,28.3,"high",2010-09-28,12.37,"Oregon",45.665146,-118.789
"Phoenix","AZ",50,28.3,"low",2010-09-28,1.77,"Arizona",33.3841145,-112.18717
"Pittsburgh","PA",20,3.54,"medium",2010-09-28,5.65,"Pennsylvania",40.434436,-80.024817
"Portage","MI",50,3.54,"high",2010-09-28,14.12,"Michigan",42.210792,-85.61773
"Providence","RI",200,28.3,"high",2010-09-28,7.07,"Rhode Island",41.82275,-71.424851
"Rockwood","TN",140,28.3,"medium",2010-09-28,4.95,"Tennessee",35.861763,-84.70042
"Safety Harbor","FL",300,28.3,"high",2010-09-28,10.6,"Florida",28.005639,-82.69511
"Saint Louis","MO",150,28.3,"medium",2010-09-28,5.3,"Missouri",38.6531,-90.253045
"Salt Lake City","UT",320,28.3,"high",2010-09-28,11.31,"Utah",40.668068,-111.908297
"Salt Lake City","UT",300,28.3,"high",2010-09-28,10.6,"Utah",40.668068,-111.908297
"San Leandro","CA",180,28.3,"high",2010-09-28,6.36,"California",37.703427,-122.15421
"Santee","CA",60,28.3,"medium",2010-09-28,2.12,"California",32.931869,-116.917938
"Scottsdale","AZ",180,14.15,"high",2010-09-28,12.72,"Arizona",33.510481,-111.901405
"Seattle","WA",300,28.3,"high",2010-09-28,10.6,"Washington",47.543348,-122.30373
"Sheboygan","WI",55,3.54,"medium",2010-09-28,15.54,"Wisconsin",43.736145,-87.72893
"Staten Island","NY",125,28.3,"medium",2010-09-28,4.42,"New York",40.602133,-74.145983
"Syracuse","NY",150,14.15,"medium",2010-09-28,10.6,"New York",43.038099,-76.16406
"Tacoma","WA",40,3.54,"high",2010-09-28,11.3,"Washington",47.152434,-122.405155
"Virginia Beach","VA",50,3.54,"high",2010-09-28,14.12,"Virginia",36.837998,-76.048655
"Walbridge","OH",275,28.3,"high",2010-09-28,9.72,"Ohio",41.57725,-83.49795
"Walnut","CA",100,5,"high",2010-09-28,20,"California",33.786594,-118.298662
"Walpole","MA",100,28.3,"low",2010-09-28,3.53,"Massachusetts",42.145237,-71.25375
"Warrensburg","MO",60,14.15,"medium",2010-09-28,4.24,"Missouri",38.772117,-93.73519
"West Lafayette","IN",80,28.3,"low",2010-09-28,2.83,"Indiana",40.424923,-86.916215
"Williamstown","NJ",70,14.15,"low",2010-09-28,4.95,"New Jersey",39.647598,-74.95927
"Akron","OH",50,3.54,"high",2010-09-29,14.12,"Ohio",41.0817715,-81.5293345
"Albuquerque","NM",50,3.54,"high",2010-09-29,14.12,"New Mexico",35.044339,-106.672872
"Ames","IA",500,28.3,"high",2010-09-29,17.67,"Iowa",42.02933,-93.640818
"Amherst","MA",300,28.3,"high",2010-09-29,10.6,"Massachusetts",42.377651,-72.513183
"Anderson","SC",60,3.54,"high",2010-09-29,16.95,"South Carolina",34.4850635,-82.728235
"Ann Arbor","MI",350,28.3,"high",2010-09-29,12.37,"Michigan",42.2601535,-83.75909
"Ann Arbor","MI",55,3.54,"high",2010-09-29,15.54,"Michigan",42.2601535,-83.75909
"Ann Arbor","MI",375,28.3,"high",2010-09-29,13.25,"Michigan",42.2601535,-83.75909
"Annandale On Hudson","NY",60,3.54,"high",2010-09-29,16.95,"New York",42.035434,-73.909234
"Arlington","TX",400,28.3,"high",2010-09-29,14.13,"Texas",32.741685,-97.14698
"Asheboro","NC",20,7.075,"medium",2010-09-29,2.83,"North Carolina",35.686122,-79.82919
"Asheville","NC",50,3.54,"high",2010-09-29,14.12,"North Carolina",35.599363,-82.528558
"Athens","GA",60,3.54,"medium",2010-09-29,16.95,"Georgia",33.9459915,-83.38908
"Athens","GA",60,3.54,"high",2010-09-29,16.95,"Georgia",33.9459915,-83.38908
"Atlanta","GA",120,28.3,"medium",2010-09-29,4.24,"Georgia",33.844371,-84.47405
"Atlanta","GA",310,28.3,"high",2010-09-29,10.95,"Georgia",33.844371,-84.47405
"Atlanta","GA",90,28.3,"medium",2010-09-29,3.18,"Georgia",33.844371,-84.47405
"Austin","TX",426,28.3,"high",2010-09-29,15.05,"Texas",30.326374,-97.771258
"Austin","TX",120,7.075,"high",2010-09-29,16.96,"Texas",30.326374,-97.771258
"Austin","TX",350,28.3,"high",2010-09-29,12.37,"Texas",30.326374,-97.771258
"Austin","TX",60,3.54,"high",2010-09-29,16.95,"Texas",30.326374,-97.771258
"Austin","TX",400,28.3,"high",2010-09-29,14.13,"Texas",30.326374,-97.771258
"Austin","TX",100,7.075,"high",2010-09-29,14.13,"Texas",30.326374,-97.771258
"Austin","TX",55,3.54,"high",2010-09-29,15.54,"Texas",30.326374,-97.771258
"Azusa","CA",40,3.54,"high",2010-09-29,11.3,"California",34.128907,-117.90309
"Baltimore","MD",100,7.075,"high",2010-09-29,14.13,"Maryland",39.2847815,-76.620489
"Baton Rouge","LA",60,3.54,"high",2010-09-29,16.95,"Louisiana",30.495314,-91.080373
"Beaver Falls","PA",40,7.075,"medium",2010-09-29,5.65,"Pennsylvania",40.763899,-80.33572
"Berkeley","CA",250,28.3,"high",2010-09-29,8.83,"California",37.866825,-122.2668
"Billings","MT",90,28.3,"high",2010-09-29,3.18,"Montana",45.978288,-108.194508
"Bismarck","MO",100,28.3,"medium",2010-09-29,3.53,"Missouri",37.740163,-90.63962
"Bloomfield Hills","MI",350,28.3,"high",2010-09-29,12.37,"Michigan",42.5864885,-83.28894
"Bloomington","IN",20,3.54,"medium",2010-09-29,5.65,"Indiana",39.173234,-86.5090375
"Bloomington","IN",335,28.3,"high",2010-09-29,11.84,"Indiana",39.173234,-86.5090375
"Blue Springs","MO",65,3.54,"high",2010-09-29,18.36,"Missouri",39.016612,-94.2987
"Boca Raton","FL",300,28.3,"high",2010-09-29,10.6,"Florida",26.391346,-80.16699
"Boone","NC",60,3.54,"high",2010-09-29,16.95,"North Carolina",36.217052,-81.687983
"Boston","MA",115,7.075,"high",2010-09-29,16.25,"Massachusetts",42.338947,-71.026964
"Boston","MA",60,3.54,"high",2010-09-29,16.95,"Massachusetts",42.338947,-71.026964
"Boston","MA",440,28.3,"medium",2010-09-29,15.55,"Massachusetts",42.338947,-71.026964
"Boulder","CO",50,3.54,"high",2010-09-29,14.12,"Colorado",40.087835,-105.373507
"Bowling Green","KY",110,28.3,"medium",2010-09-29,3.89,"Kentucky",36.961988,-86.44751
"Bozeman","MT",40,7.075,"high",2010-09-29,5.65,"Montana",45.636149,-110.9878
"Breaux Bridge","LA",125,7.075,"high",2010-09-29,17.67,"Louisiana",30.301254,-91.86169
"Brewster","OH",20,7.075,"medium",2010-09-29,2.83,"Ohio",40.712109,-81.59859
"Brighton","MA",220,14.15,"high",2010-09-29,15.55,"Massachusetts",42.348418,-71.15349
"Brooklyn","NY",80,3.54,"high",2010-09-29,22.6,"New York",40.645099,-73.945032
"Brooklyn","NY",250,28.3,"medium",2010-09-29,8.83,"New York",40.645099,-73.945032
"Brooklyn","NY",100,7.075,"high",2010-09-29,14.13,"New York",40.645099,-73.945032
"Brooklyn","NY",550,28.3,"high",2010-09-29,19.43,"New York",40.645099,-73.945032
"Burlington","VT",45,3.54,"medium",2010-09-29,12.71,"Vermont",44.442117,-73.082525
"Burlington","VT",40,3.54,"medium",2010-09-29,11.3,"Vermont",44.442117,-73.082525
"Burnsville","MN",60,3.54,"high",2010-09-29,16.95,"Minnesota",44.751433,-93.281055
"Catonsville","MD",120,7.075,"high",2010-09-29,16.96,"Maryland",39.278056,-76.74002
"Champaign","IL",90,7.075,"high",2010-09-29,12.72,"Illinois",40.1208925,-88.25826
"Champaign","IL",50,3.54,"high",2010-09-29,14.12,"Illinois",40.1208925,-88.25826
"Chandler","AZ",55,3.54,"high",2010-09-29,15.54,"Arizona",33.2943735,-111.868525
"Charleston","IL",340,28.3,"high",2010-09-29,12.01,"Illinois",39.496547,-88.17348
"Charlotte","NC",60,3.54,"high",2010-09-29,16.95,"North Carolina",35.26002,-80.804151
"Chatham","IL",50,3.54,"high",2010-09-29,14.12,"Illinois",39.676558,-89.69902
"Chattanooga","TN",325,28.3,"high",2010-09-29,11.48,"Tennessee",35.046173,-85.25014
"Chicago","IL",180,28.3,"medium",2010-09-29,6.36,"Illinois",41.8474,-87.68732
"Chicago","IL",60,3.54,"high",2010-09-29,16.95,"Illinois",41.8474,-87.68732
